date_time,song,artist,album,link,date_added
"2025-01-02T18:36:12.094Z","Silent Hill","Kendrick Lamar|Kodak Black","Mr. Morale & The Big Steppers","https://open.spotify.com/track/3lzUeaCbcCDB5IXYfqWRlF","2025-01-05T00:44:00.529Z"
"2025-01-02T18:41:21.164Z","a lot","21 Savage","i am > i was","https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d","2025-01-05T00:44:00.529Z"
"2025-01-02T18:47:55.047Z","Unexplainable","Kodak Black","Project Baby 2: All Grown Up","https://open.spotify.com/track/6X5x6uOKio6vBiHyptfkGV","2025-01-05T00:44:00.529Z"
"2025-01-02T18:51:23.839Z","500 Benz","Joey Bada$$","500 Benz","https://open.spotify.com/track/1bFTbcaNB7jkJEErnmSxdb","2025-01-05T00:44:00.529Z"
"2025-01-02T18:55:43.450Z","X (feat. Future)","21 Savage|Metro Boomin|Future","Savage Mode","https://open.spotify.com/track/6fwdbPMwP1zVStm8FybmkO","2025-01-05T00:44:00.529Z"
"2025-01-02T19:00:30.251Z","Mr. Morale","Kendrick Lamar|Tanna Leone","Mr. Morale & The Big Steppers","https://open.spotify.com/track/6CmpZfKUQ2KerzBFZ3QKFr","2025-01-05T00:44:00.529Z"
"2025-01-02T20:17:37.054Z","Love Language","Juls|Mayra Andrade","Sounds of My World","https://open.spotify.com/track/7Jqa7kWKN4d2Fn7FESctLz","2025-01-05T00:44:00.529Z"
"2025-01-02T22:34:02.146Z","untitled 06 | 06.30.2014.","Kendrick Lamar","untitled unmastered.","https://open.spotify.com/track/4M2t7bP4Mq87mGMn0PObUX","2025-01-05T00:44:00.529Z"
"2025-01-02T22:34:22.074Z","The Rivington (feat. Conway, Westside Gunn & Joyce Wrice)","Free Nationals|Conway the Machine|Westside Gunn|Joyce Wrice","Free Nationals","https://open.spotify.com/track/0erHRpul2OsRSuImLHQ3X4","2025-01-05T00:44:00.529Z"
"2025-01-02T23:42:01.653Z","From My Heart And My Soul (feat. Tarriona Tank Ball & Phoelix)","Terrace Martin|Robert Glasper|9th Wonder|Kamasi Washington|Dinner Party|Tarriona 'Tank' Ball|Phoelix","Dinner Party: Dessert","https://open.spotify.com/track/1G3T5V2s3fKF0jhSjr2ZjQ","2025-01-05T00:44:00.529Z"
"2025-01-03T00:45:00.162Z","Backseat","Ari Lennox|Cozz","PHO EP","https://open.spotify.com/track/1eu6vM3Q8wYKGYZCn26uMb","2025-01-05T00:44:00.529Z"
"2025-01-03T00:50:06.863Z","Kiss of Life","Sade","The Best of Sade","https://open.spotify.com/track/65krtHkaYLPr0mEbjL61UP","2025-01-05T00:44:00.529Z"
"2025-01-03T00:53:06.266Z","PULL UP","ABRA","PRINCESS","https://open.spotify.com/track/4qe56i2s8HZLKIcXn6ofdS","2025-01-05T00:44:00.529Z"
"2025-01-03T00:57:05.362Z","Didn't Cha Know","Erykah Badu","Mama's Gun","https://open.spotify.com/track/1bSWuHCXabkhubUywqCe47","2025-01-05T00:44:00.529Z"
"2025-01-03T14:26:59.142Z","Reckless & Sweet","Amaarae","Fountain Baby","https://open.spotify.com/track/6gQrm0rwg6hok8IxzysD8m","2025-01-05T00:44:00.529Z"
"2025-01-03T14:31:33.265Z","u","Kendrick Lamar","To Pimp A Butterfly","https://open.spotify.com/track/1bxEpNR75Hq3T2oF9AZjt8","2025-01-05T00:44:00.529Z"
"2025-01-03T15:04:54.820Z","Crosshairs","DANGERDOOM|MF DOOM|Danger Mouse","THE MOUSE & THE MASK","https://open.spotify.com/track/3T2LUDcZRrOnYzV1FprZTy","2025-01-05T00:44:00.529Z"
"2025-01-03T15:46:48.336Z","I Got A Love - Feat. Kanye West; Explicit","Jin|Kanye West","The Rest Is History","https://open.spotify.com/track/2HR5NMrW3OvWn8RbS1UfHH","2025-01-05T00:44:00.529Z"
"2025-01-03T15:52:40.814Z","Devil In A New Dress","Kanye West|Rick Ross","My Beautiful Dark Twisted Fantasy","https://open.spotify.com/track/1UGD3lW3tDmgZfAVDh6w7r","2025-01-05T00:44:00.529Z"
"2025-01-04T00:23:36.054Z","No Church In The Wild","JAY-Z|Kanye West|Frank Ocean|The-Dream","Watch The Throne","https://open.spotify.com/track/7r6PigmGzlB3YPB7wvBBbi","2025-01-05T00:44:00.529Z"
"2025-01-04T14:00:47.283Z","Keep Their Heads Ringin'","Dr. Dre","Keep Their Heads Ringin'","https://open.spotify.com/track/1rylJ0VXvhOzLGNm401iaI","2025-01-05T00:44:00.529Z"
"2025-01-04T16:35:20.526Z","Keep Their Heads Ringin'","Dr. Dre","Keep Their Heads Ringin'","https://open.spotify.com/track/1rylJ0VXvhOzLGNm401iaI","2025-01-05T00:44:00.529Z"
"2025-01-04T16:49:12.130Z","4th Chamber","GZA|RZA|Ghostface Killah|Killah Priest","Liquid Swords","https://open.spotify.com/track/4qfUlchVD7WM4JhA5xio6m","2025-01-05T00:44:00.529Z"
"2025-01-04T16:54:03.891Z","One More Chance / Stay with Me - Remix; 2007 Remaster","The Notorious B.I.G.","Music Inspired By Biggie: I Got A Story To Tell","https://open.spotify.com/track/2DnXXNkr3YQICQqdg9NH9F","2025-01-05T00:44:00.529Z"
"2025-01-04T16:58:01.909Z","Nuthin' But A "G" Thang","Dr. Dre|Snoop Dogg","The Chronic","https://open.spotify.com/track/5Tbpp3OLLClPJF8t1DmrFD","2025-01-05T00:44:00.529Z"
"2025-01-05T00:11:37.102Z","Flamboyant","Big L","The Big Picture","https://open.spotify.com/track/0PR8BxQCDfgk2PoZD6J95E","2025-01-05T00:44:00.529Z"
"2025-01-05T00:31:47.095Z","The Rebel Path","P.T. Adamczyk","Cyberpunk 2077 - Original Score","https://open.spotify.com/track/3m8UfZwPMMbiWfGR8Lg2cR","2025-01-05T00:44:00.529Z"
"2025-01-05T00:34:51.216Z","Lavender Buds","MF DOOM","Metal Fingers Presents: Special Herbs Vol. 5 & 6","https://open.spotify.com/track/5j42r1PmIbM6fZSe11O08C","2025-01-05T00:44:00.529Z"
"2025-01-05T00:38:04.346Z","Pennyroyal","MF DOOM","Metal Fingers Presents: Special Herbs Vol. 5 & 6","https://open.spotify.com/track/6VFz5JcBct1td2Be3Wrk8o","2025-01-05T00:44:00.529Z"
"2025-01-13T14:50:49.659Z","Knuckleheadz (feat. Ghostface Killah & U-God)","Raekwon|Ghostface Killah|U-God","Only Built 4 Cuban Linx...","https://open.spotify.com/track/6f9gbZYbAqHq2rK1ZjZruf","2025-01-14T12:16:18.408Z"
"2025-01-13T14:54:24.290Z","good kid","Kendrick Lamar","good kid, m.A.A.d city (Deluxe)","https://open.spotify.com/track/0PKJxo97zXT8oAwl2zFnPh","2025-01-14T12:16:18.408Z"
"2025-01-13T14:57:35.568Z","Deep Blue (feat. Young Nudy & Kal Banx)","Isaiah Rashad|Kal Banx|Young Nudy","The House Is Burning [homies begged]","https://open.spotify.com/track/0CIx9q9esKFbSP15NC5xh6","2025-01-14T12:16:18.408Z"
"2025-01-13T15:33:44.688Z","Drive Slow","Kanye West|Paul Wall|GLC","Late Registration","https://open.spotify.com/track/5AMekX6PigBBeBRHvB4MfZ","2025-01-14T12:16:18.408Z"
"2025-01-13T15:36:48.253Z","Money Play","Burna Boy","Money Play","https://open.spotify.com/track/3pT8fDZOicDErgzLG1UVPX","2025-01-14T12:16:18.408Z"
"2025-01-13T15:40:47.928Z","Love & War","Kodak Black","Back For Everything","https://open.spotify.com/track/293mQGfVwgXIOdA1GpiwAt","2025-01-14T12:16:18.408Z"
"2025-01-13T15:43:36.444Z","Vomitspit","MF DOOM","MM..FOOD","https://open.spotify.com/track/0oduroQUXgL9mb4JO8XzB9","2025-01-14T12:16:18.408Z"
"2025-01-13T15:47:47.765Z","Adam and Eve","Nas|The-Dream","NASIR","https://open.spotify.com/track/0BSPhsCKfwENstErymcD80","2025-01-14T12:16:18.408Z"
"2025-01-13T16:17:38.219Z","Diamonds (feat. Gunna)","Young Thug|Gunna","So Much Fun (Deluxe)","https://open.spotify.com/track/2HIjQZsmscClqRGbfzwAgK","2025-01-14T12:16:18.408Z"
"2025-01-13T16:25:13.366Z","BUSS HER UP","Baby Keem","DIE FOR MY BITCH","https://open.spotify.com/track/7qfO0IGkZ1a2OnUOkMoR4D","2025-01-14T12:16:18.408Z"
"2025-01-13T16:30:14.925Z","Family Business","Kanye West","The College Dropout","https://open.spotify.com/track/5DBmXF7QO43Cuy9yqva116","2025-01-14T12:16:18.408Z"
"2025-01-13T16:33:37.977Z","With That (feat. Duke)","Young Thug|Duke","Barter 6","https://open.spotify.com/track/6o4nVtywF4F75RkOcDxrtd","2025-01-14T12:16:18.408Z"
"2025-01-13T16:38:22.116Z","Still Dreaming","Nas|Kanye West|Chrisette Michele","Hip Hop Is Dead (Expanded Edition)","https://open.spotify.com/track/72nLaDnt2dfxCA3ZAiEC2c","2025-01-14T12:16:18.408Z"
"2025-01-13T16:44:36.029Z","Lost Ones","Ms. Lauryn Hill","The Miseducation of Lauryn Hill","https://open.spotify.com/track/71XhXay6rKPZCVAaDtFlSR","2025-01-14T12:16:18.408Z"
"2025-01-13T16:49:58.553Z","Johnny P's Caddy","Benny The Butcher|J. Cole","Tana Talk 4","https://open.spotify.com/track/59ClUavkkfRhryajZBn2Lf","2025-01-14T12:16:18.408Z"
"2025-01-13T16:54:22.839Z","Privileged Rappers","Drake|21 Savage","Her Loss","https://open.spotify.com/track/7l2nxyx7IkBX5orhkALg0V","2025-01-14T12:16:18.408Z"
"2025-01-13T16:58:29.426Z","Love Me Not","Skepta|Cheb Rabi|B Live","Ignorance is Bliss","https://open.spotify.com/track/57FYmXLG6tuXkBuYDSB74C","2025-01-14T12:16:18.408Z"
"2025-01-13T17:09:25.550Z","Believe What I Say","Kanye West","Donda (Deluxe)","https://open.spotify.com/track/3F2XxZ8aFAHxYhTeTsIiNZ","2025-01-14T12:16:18.408Z"
"2025-01-13T17:12:14.500Z","STATS","Baby Keem","DIE FOR MY BITCH","https://open.spotify.com/track/0w6webWdhjRKdqJ3DeGgM1","2025-01-14T12:16:18.408Z"
"2025-01-13T17:17:37.745Z","By Any Means","ScHoolboy Q","Blank Face LP","https://open.spotify.com/track/1iY2DB9Bpn1r8mBgoFLBOG","2025-01-14T12:16:18.408Z"
"2025-01-13T20:37:30.574Z","Overloading (OVERDOSE)","Mavins|Crayon|Ayra Starr|LADIPOE|Magixx|Boy Spyce","Chapter X","https://open.spotify.com/track/3ES1fBQACydIODlZmQS359","2025-01-14T12:16:18.408Z"
"2025-01-13T20:41:13.541Z","Purple","Nas","The Lost Tapes","https://open.spotify.com/track/42qK1JWm8fDy3qHZbIZNuQ","2025-01-14T12:16:18.408Z"
"2025-01-13T20:44:44.820Z","Diamonds (feat. Gunna)","Young Thug|Gunna","So Much Fun (Deluxe)","https://open.spotify.com/track/2HIjQZsmscClqRGbfzwAgK","2025-01-14T12:16:18.408Z"
"2025-01-13T20:48:38.222Z","Castles","Skepta","Blacklisted","https://open.spotify.com/track/2pDZ9MQ3n6nMWUzsuTyzYk","2025-01-14T12:16:18.408Z"
"2025-01-13T20:48:59.911Z","Triumph (feat. Ol' Dirty Bastard, Inspectah Deck, Method Man, Cappadonna, U-God, RZA, GZA, Masta Killa, Ghostface Killah & Raekwon)","Wu-Tang Clan|Ol' Dirty Bastard|Inspectah Deck|Method Man|Cappadonna|U-God|RZA|GZA|Masta Killa|Ghostface Killah|Raekwon","Wu-Tang Forever","https://open.spotify.com/track/3glqlA5qY3bbo8UaUDGPnw","2025-01-14T12:16:18.408Z"
"2025-01-13T22:53:47.413Z","Compton","Kendrick Lamar|Dr. Dre","good kid, m.A.A.d city","https://open.spotify.com/track/3i2XxFTLd2061UISvE5W7f","2025-01-14T12:16:18.408Z"
"2025-01-14T00:34:35.079Z","Since I Left You","The Avalanches","Since I Left You","https://open.spotify.com/track/2DgFCys3XMrWZDngu1CrRy","2025-01-14T12:16:18.408Z"
"2025-01-14T00:38:41.711Z","To Catch a Thief","Nathaniel Merriweather|Mike Patton|Jennifer Charles|Kid Koala|Dan The Automator","Nathaniel Merriweather Presents...Lovage: Music to Make Love to Your Old Lady By","https://open.spotify.com/track/5PnGUqz41uzNbQG42WUgCu","2025-01-14T12:16:18.408Z"
"2025-01-14T00:41:46.064Z","telepatía","Kali Uchis","Sin Miedo (del Amor y Otros Demonios) ∞","https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B","2025-01-14T12:16:18.408Z"
"2025-01-14T00:47:19.326Z","Trigger Hippie","Morcheeba","Who Can You Trust?","https://open.spotify.com/track/1GaYqv2NMMlVbG3ewJQ4A6","2025-01-14T12:16:18.408Z"
"2025-01-14T00:53:00.812Z","Undenied","Portishead","Portishead","https://open.spotify.com/track/25G1w3E4OMrovtPE5F510g","2025-01-14T12:16:18.408Z"
"2025-01-14T00:55:56.574Z","Burning","Tems","Born in the Wild","https://open.spotify.com/track/1D1M805zV8DwhYXsvJdQZx","2025-01-14T12:16:18.408Z"
"2025-01-14T01:00:12.117Z","Late Nights & Heartbreak","Hannah Williams|The Affirmations","Late Nights & Heartbreak","https://open.spotify.com/track/5JtgrxeDRTTcBsYwKoYb8v","2025-01-14T12:16:18.408Z"
"2025-01-14T10:08:19.481Z","Feel No Pain","Sade","Love Deluxe","https://open.spotify.com/track/3r0Q8oUYyHjViM43bAUP3D","2025-01-14T12:16:18.408Z"
"2025-01-14T10:20:29.782Z","4:00A.M.","Taeko Onuki","MIGNONNE (Mastered by Bernie Grundman)","https://open.spotify.com/track/0zoGVO4bQXG8U6ChKwNgeg","2025-01-14T12:16:18.408Z"
"2025-01-14T10:24:12.498Z","Change","Kelis","Food","https://open.spotify.com/track/4irMEpO7crmrO4UaTaL542","2025-01-14T12:16:18.408Z"
"2025-01-14T10:27:52.690Z","Le Monde","Thievery Corporation","Mirror Conspiracy","https://open.spotify.com/track/5wV6fTRIBubEotV5pjpF3T","2025-01-14T12:16:18.408Z"
"2025-01-14T10:35:57.315Z","Orange Moon","Erykah Badu","Mama's Gun","https://open.spotify.com/track/1Df4urfsVBB0CGQVBPIFHi","2025-01-14T12:16:18.408Z"
"2025-01-14T10:39:03.064Z","Lavender Buds","MF DOOM","Metal Fingers Presents: Special Herbs Vol. 5 & 6","https://open.spotify.com/track/5j42r1PmIbM6fZSe11O08C","2025-01-14T12:16:18.408Z"
"2025-01-14T10:47:18.185Z","Paradise","Sade","The Best of Sade","https://open.spotify.com/track/4tReFKumS5bcFahdXDiM1b","2025-01-14T12:16:18.408Z"
"2025-01-14T10:52:22.559Z","Con Mi Sombra","S-Tone Inc","Luz Y Sombra","https://open.spotify.com/track/4xDQM9OpvA2dh8EZARofyO","2025-01-14T12:16:18.408Z"
"2025-01-14T10:55:43.063Z","Cobbler","Kelis","Food","https://open.spotify.com/track/3Ryw5GCec1LMn2ZlFjzxs0","2025-01-14T12:16:18.408Z"
"2025-01-14T11:00:32.086Z","Beneath the Mask","Lyn","PERSONA5 ORIGINAL SOUNDTRACK","https://open.spotify.com/track/5XLXrm5JVMdOus1fWmTOFw","2025-01-14T12:16:18.408Z"
"2025-01-14T11:05:34.470Z","THANATOS -IF I CAN'T BE YOURS-","Lorrain Briscoe|MASH","Evangelion Finally","https://open.spotify.com/track/1wEWQl8wDVMMYr8tTgEY4P","2025-01-14T12:16:18.408Z"
"2025-01-14T11:09:50.177Z","Becoming X","Sneaker Pimps","Becoming X","https://open.spotify.com/track/47aYiXnnWeECtWCFbyJEoX","2025-01-14T12:16:18.408Z"
"2025-01-14T11:14:04.765Z","Messages from the Stars","The Rah Band","Going Up","https://open.spotify.com/track/6lYY2HktYKpV1pUamfRlU1","2025-01-14T12:16:18.408Z"
"2025-01-14T11:16:51.646Z","He Can Only Hold Her","Amy Winehouse","Back To Black (Deluxe Edition)","https://open.spotify.com/track/3eVo0wD4kGwF3gshtecZso","2025-01-14T12:16:18.408Z"
"2025-01-14T11:26:01.875Z","I Couldn't Love You More","Sade","Love Deluxe","https://open.spotify.com/track/104gvc1JDyW1PXCW9GCP17","2025-01-14T12:16:18.408Z"
"2025-01-14T11:30:19.574Z","It Could Be Sweet","Portishead","Dummy","https://open.spotify.com/track/1cpnpMvnvmdy3hzYgd5oo9","2025-01-14T12:16:18.408Z"
"2025-01-14T12:15:31.470Z","I Used to Love Him (feat. Mary J. Blige)","Ms. Lauryn Hill|Mary J. Blige","The Miseducation of Lauryn Hill","https://open.spotify.com/track/3IRdgbdqDcmJBIa6TY2mKX","2025-01-14T12:16:18.408Z"
"2025-01-17T13:50:27.263Z","Cosmic Dare (Pretty with a Pistol)","SEATBELTS","COWBOY BEBOP Tank! the! Best!","https://open.spotify.com/track/2fZW9QQeXbZfeCcAdMntV5","2025-01-18T21:45:04.633Z"
"2025-01-17T13:51:44.706Z","P.Y.T. (Pretty Young Thing)","Michael Jackson","Thriller","https://open.spotify.com/track/1CgmY8fVN7kstVDZmsdM5k","2025-01-18T21:45:04.633Z"
"2025-01-17T13:55:37.283Z","Tank!","SEATBELTS","COWBOY BEBOP (Original Motion Picture Soundtrack)","https://open.spotify.com/track/2Wi5ubKr8zSk8L3CLemyS4","2025-01-18T21:45:04.633Z"
"2025-01-17T14:00:15.695Z","Beneath the Mask","Lyn","PERSONA5 ORIGINAL SOUNDTRACK","https://open.spotify.com/track/5XLXrm5JVMdOus1fWmTOFw","2025-01-18T21:45:04.633Z"
"2025-01-17T14:05:09.199Z","THANATOS -IF I CAN'T BE YOURS-","Lorrain Briscoe|MASH","THE END OF EVANGELION (Original Soundtrack)","https://open.spotify.com/track/6eQ5XQWLvzbSid7du8wLCy","2025-01-18T21:45:04.633Z"
"2025-01-17T14:10:06.238Z","Chicken Bone","SYDNEY with sister R","COWBOY BEBOP (Original Motion Picture Soundtrack 3 - Blue)","https://open.spotify.com/track/4PJc39uHQSi8Fa3CWAZFKy","2025-01-18T21:45:04.633Z"
"2025-01-17T14:13:47.861Z","Don't Bother None","Mai Yamane","COWBOY BEBOP (Original Motion Picture Soundtrack 2 - No Disc)","https://open.spotify.com/track/08mynMEjdcHLzZJJrnfPKq","2025-01-18T21:45:04.633Z"
"2025-01-17T14:16:32.967Z","What Planet Is This.","SEATBELTS","COWBOY BEBOP Tank! the! Best!","https://open.spotify.com/track/5kGuWgZTWqroIArQQqttqV","2025-01-18T21:45:04.633Z"
"2025-01-17T16:57:37.592Z","Horsey (feat. Sarah Bonito)","Macross 82-99|Sarah Bonito","Idols, Sakura","https://open.spotify.com/track/2YP9BF2Y9NUMJqgmx50FLH","2025-01-18T21:45:04.633Z"
"2025-01-17T17:02:04.546Z","Mirror","Kendrick Lamar","Mr. Morale & The Big Steppers","https://open.spotify.com/track/5xoYormSTltk6F9SlQV6mm","2025-01-18T21:45:04.633Z"
"2025-01-17T20:48:11.798Z","I.M.Y (Miss You)","Kodak Black","Institution","https://open.spotify.com/track/4ljFgxQtSqphJtLnqGt0UG","2025-01-18T21:45:04.633Z"
"2025-01-17T20:52:27.279Z","Your Teeth In My Neck","Kali Uchis","Isolation","https://open.spotify.com/track/54IbnYEdA3ymfxv07WgN3b","2025-01-18T21:45:04.633Z"
"2025-01-17T20:59:51.188Z","Real","Kendrick Lamar|Anna Wise","good kid, m.A.A.d city (Deluxe)","https://open.spotify.com/track/73eGiraiU7JkIsmFyQyJAv","2025-01-18T21:45:04.633Z"
"2025-01-17T21:02:26.222Z","Ok Ok pt 2","Kanye West","Donda (Deluxe)","https://open.spotify.com/track/76JygoN64nFFsgOEAPVlzO","2025-01-18T21:45:04.633Z"
"2025-01-17T21:05:58.170Z","Love Yourz","J. Cole","2014 Forest Hills Drive","https://open.spotify.com/track/2e3Ea0o24lReQFR4FA7yXH","2025-01-18T21:45:04.633Z"
"2025-01-17T21:10:08.138Z","So Mi So","Wande Coal","So Mi So","https://open.spotify.com/track/2KG2MggKHSVTKR8nLJX8DV","2025-01-18T21:45:04.633Z"
"2025-01-17T21:15:16.026Z","FEEL A WAY","Amaarae|MOLIY|Mellissa","THE ANGEL YOU DON'T KNOW","https://open.spotify.com/track/1GqEu4nDrzncKDnBaf7FKs","2025-01-18T21:45:04.633Z"
"2025-01-17T21:19:47.236Z","trademark usa","Baby Keem","The Melodic Blue","https://open.spotify.com/track/15hJmqqEtASVXl6sM7i4UF","2025-01-18T21:45:04.633Z"
"2025-01-17T21:24:00.424Z","Rossi Wine","Droop-E|Kendrick Lamar","Hungry and Humble","https://open.spotify.com/track/4xhyLoAlssBTXH0cXqUZPI","2025-01-18T21:45:04.633Z"
"2025-01-17T21:32:49.498Z","My Way Home","Kanye West|Common","Late Registration","https://open.spotify.com/track/4e6WcZIII1aNRiCAGLxZUH","2025-01-18T21:45:04.633Z"
"2025-01-18T09:10:53.720Z","Fountains (with Tems)","Drake|Tems","Certified Lover Boy","https://open.spotify.com/track/08XWh5c0BMyD1nKVxxl91z","2025-01-18T21:45:04.633Z"
"2025-01-18T09:10:59.490Z","Kevin’s Heart","J. Cole","KOD","https://open.spotify.com/track/6tZ3b7ik1QDXFAZlXib0YZ","2025-01-18T21:45:04.633Z"
"2025-01-18T09:14:35.740Z","hey now (feat. dody6)","Kendrick Lamar|Dody6","GNX","https://open.spotify.com/track/5S8VwnB4sLi6W0lYTWYylu","2025-01-18T21:45:04.633Z"
"2025-01-18T10:43:27.834Z","Your Teeth In My Neck","Kali Uchis","Isolation","https://open.spotify.com/track/54IbnYEdA3ymfxv07WgN3b","2025-01-18T21:45:04.633Z"
"2025-01-18T12:53:49.539Z","peekaboo (feat. azchike)","Kendrick Lamar|AzChike","GNX","https://open.spotify.com/track/2Uts1QFB4u2YNIMiqcb4de","2025-01-18T21:45:04.633Z"
"2025-01-18T12:59:25.710Z","The Heart Part 5","Kendrick Lamar","Mr. Morale & The Big Steppers","https://open.spotify.com/track/5qbhVL3vB7HwWvb0042B7y","2025-01-18T21:45:04.633Z"
"2025-01-18T13:02:32.628Z","Buried Alive Interlude","Drake|Kendrick Lamar","Take Care (Deluxe)","https://open.spotify.com/track/1ZyudLFv35SRvY5SvTZqJx","2025-01-18T21:45:04.633Z"
"2025-01-18T13:04:57.208Z","Buffalo Kitchen Club (with Armani Caesar)","Benny The Butcher|Armani Caesar","Everybody Can't Go","https://open.spotify.com/track/4R0asLnkJDBzBcBbcQSPpX","2025-01-18T21:45:04.633Z"
"2025-01-18T13:07:57.906Z","Co-Star","Amaarae","Fountain Baby","https://open.spotify.com/track/0uiHiwJzQvWLTETzEZRxFG","2025-01-18T21:45:04.633Z"
"2025-01-18T13:10:09.464Z","Iniesta Flow","namesbliss|scruz","Lively Experience","https://open.spotify.com/track/0mxTQeU3UIQumFteryJlaK","2025-01-18T21:45:04.633Z"
"2025-01-18T13:17:29.802Z","Pure Water","Skepta","Ignorance is Bliss","https://open.spotify.com/track/27H75QUZMb6C0vNfN3T370","2025-01-18T21:45:04.633Z"
"2025-01-18T13:20:04.572Z","untitled 03 | 05.28.2013.","Kendrick Lamar","untitled unmastered.","https://open.spotify.com/track/2fgAJeky8Cpsr8Cfvn2NVp","2025-01-18T21:45:04.633Z"
"2025-01-18T13:41:45.923Z","HONEST","Baby Keem","DIE FOR MY BITCH","https://open.spotify.com/track/58k32my5lKofeZRtIvBDg9","2025-01-18T21:45:04.633Z"
"2025-01-18T13:44:42.216Z","HONEST","Baby Keem","DIE FOR MY BITCH","https://open.spotify.com/track/58k32my5lKofeZRtIvBDg9","2025-01-18T21:45:04.633Z"
"2025-01-18T13:48:36.719Z","Hoe Cakes","MF DOOM","MM..FOOD","https://open.spotify.com/track/4b82tXj35SycILuILcgBQ6","2025-01-18T21:45:04.633Z"
"2025-01-18T13:51:01.236Z","Unlock It (feat. Playboi Carti)","ABRA|Playboi Carti|Boys Noize","Unlock It (feat. Playboi Carti)","https://open.spotify.com/track/4EoZiih7SmUSDyIw8y011F","2025-01-18T21:45:04.633Z"
"2025-01-18T13:54:02.195Z","Love Hurts (feat. Travis Scott)","Playboi Carti|Travis Scott","Die Lit","https://open.spotify.com/track/3K6U7TamNyVSWcFH8pCQHX","2025-01-18T21:45:04.633Z"
"2025-01-18T13:59:05.508Z","Juicy - 2005 Remaster","The Notorious B.I.G.","Ready to Die (The Remaster)","https://open.spotify.com/track/5ByAIlEEnxYdvpnezg7HTX","2025-01-18T21:45:04.633Z"
"2025-01-18T14:08:45.106Z","Savior - Interlude","Kendrick Lamar","Mr. Morale & The Big Steppers","https://open.spotify.com/track/5G4uLkFKdEZLcuNyeomQmE","2025-01-18T21:45:04.633Z"
"2025-01-18T14:25:15.839Z","Savior - Interlude","Kendrick Lamar","Mr. Morale & The Big Steppers","https://open.spotify.com/track/5G4uLkFKdEZLcuNyeomQmE","2025-01-18T21:45:04.633Z"
"2025-01-18T14:27:33.648Z","Gone","Kanye West|Consequence|Cam'ron","Late Registration","https://open.spotify.com/track/6vQTNCP1Ifp8xiyQULwZ69","2025-01-18T21:45:04.633Z"
"2025-01-18T14:27:50.760Z","Co-Star","Amaarae","Fountain Baby","https://open.spotify.com/track/0uiHiwJzQvWLTETzEZRxFG","2025-01-18T21:45:04.633Z"
"2025-01-18T19:57:21.962Z","Player's Ball","Outkast","Southernplayalisticadillacmuzik","https://open.spotify.com/track/1RXEb6UTxJ05RffnAWfUOE","2025-01-18T21:45:04.633Z"
"2025-01-18T20:03:47.455Z","No More Parties In LA","Kanye West","The Life Of Pablo","https://open.spotify.com/track/0zLClc0emc6qUeV1p5nc99","2025-01-18T21:45:04.633Z"
"2025-01-18T20:07:05.641Z","With Them","Young Thug","Slime Season 3","https://open.spotify.com/track/0tISnxqgVmxqhVghsTi2Rr","2025-01-18T21:45:04.633Z"
"2025-01-18T20:12:09.952Z","If I Ruled the World (Imagine That) (feat. Lauryn Hill)","Nas|Ms. Lauryn Hill","It Was Written","https://open.spotify.com/track/5PQmSHzWnlgG4EBuIqjac2","2025-01-18T21:45:04.633Z"
